code,date,ret_pct
601117.SH,2016-08-31,0.8834
601117.SH,2016-09-30,-2.8021
601117.SH,2016-10-31,7.5676
601117.SH,2016-11-30,11.2228
601117.SH,2016-12-31,1.9578
601117.SH,2017-01-31,-0.2954
601117.SH,2017-02-28,19.2593
601117.SH,2017-03-31,8.6957
601117.SH,2017-04-30,-14.6286
601117.SH,2017-05-31,-13.3869
601117.SH,2017-06-30,8.0371
601117.SH,2017-07-31,13.4286
601117.SH,2017-08-31,-5.2497
601117.SH,2017-09-30,-8.2432
601117.SH,2017-10-31,-1.1782
601117.SH,2017-11-30,-6.4083
601117.SH,2017-12-31,7.4841
601117.SH,2018-01-31,11.4074
601117.SH,2018-02-28,-10.9043
601117.SH,2018-03-31,10
601117.SH,2018-04-30,-0.9498
601117.SH,2018-05-31,2.0548
601117.SH,2018-06-30,-8.4344
601117.SH,2018-07-31,4.9034
601117.SH,2018-08-31,-5.8074
601117.SH,2018-09-30,0.3008
601117.SH,2018-10-31,-12.5937
601117.SH,2018-11-30,-2.916
601117.SH,2018-12-31,-5.3004
601117.SH,2019-01-31,1.1194
601117.SH,2019-02-28,13.2841
601117.SH,2019-03-31,5.3746
601117.SH,2019-04-30,-4.0185
601117.SH,2019-05-31,-2.2544
601117.SH,2019-06-30,1.1305
601117.SH,2019-07-31,-3.4884
601117.SH,2019-08-31,-4.8193
601117.SH,2019-09-30,4.8825
601117.SH,2019-10-31,3.1034
601117.SH,2019-11-30,4.1806
601117.SH,2019-12-31,3.3708
601117.SH,2020-01-31,9.0062
601117.SH,2020-02-29,-0.9972
601117.SH,2020-03-31,-14.1007
601117.SH,2020-04-30,3.3501
601117.SH,2020-05-31,-9.8865
601117.SH,2020-06-30,-1.4388
601117.SH,2020-07-31,8.4214
601117.SH,2020-08-31,1.7361
601117.SH,2020-09-30,-8.1911
601117.SH,2020-10-31,-1.6729
601117.SH,2020-11-30,22.6843
601117.SH,2020-12-31,-9.5532
601118.SH,2016-01-31,-33.0688
601118.SH,2016-02-29,-4.9407
601118.SH,2016-03-31,24.5322
601118.SH,2016-04-30,0.8347
601118.SH,2016-05-31,-8.4437
601118.SH,2016-06-30,1.085
601118.SH,2016-07-31,3.9356
601118.SH,2016-08-31,4.8193
601118.SH,2016-09-30,-3.1199
601118.SH,2016-10-31,7.1186
601118.SH,2016-11-30,15.3481
601118.SH,2016-12-31,-4.5267
601118.SH,2017-01-31,9.9138
601118.SH,2017-02-28,-4.4444
601118.SH,2017-03-31,-5.6088
601118.SH,2017-04-30,-16.8116
601118.SH,2017-05-31,-7.6655
601118.SH,2017-06-30,7.1698
601118.SH,2017-07-31,10.3873
601118.SH,2017-08-31,5.5821
601118.SH,2017-09-30,-2.8701
601118.SH,2017-10-31,-3.577
601118.SH,2017-11-30,-9.0323
601118.SH,2017-12-31,-1.5957
601118.SH,2018-01-31,5.4054
601118.SH,2018-02-28,-0.1709
601118.SH,2018-03-31,6.5068
601118.SH,2018-04-30,-12.8617
601118.SH,2018-05-31,22.1402
601118.SH,2018-06-30,0
601118.SH,2018-07-31,0
601118.SH,2018-08-31,0
601118.SH,2018-09-30,0
601118.SH,2018-10-31,0
601118.SH,2018-11-30,-25.8308
601118.SH,2018-12-31,-8.554
601118.SH,2019-01-31,-0.2227
601118.SH,2019-02-28,18.5268
601118.SH,2019-03-31,4.8964
601118.SH,2019-04-30,-6.8223
601118.SH,2019-05-31,-0.578
601118.SH,2019-06-30,-0.0033
601118.SH,2019-07-31,-2.5243
601118.SH,2019-08-31,-8.9641
601118.SH,2019-09-30,-1.7505
601118.SH,2019-10-31,2.2272
601118.SH,2019-11-30,0
601118.SH,2019-12-31,7.1895
601118.SH,2020-01-31,-2.8455
601118.SH,2020-02-29,-12.3431
601118.SH,2020-03-31,27.4463
601118.SH,2020-04-30,-5.4307
601118.SH,2020-05-31,11.0891
601118.SH,2020-06-30,-13.369
601118.SH,2020-07-31,10.2881
601118.SH,2020-08-31,0.9328
601118.SH,2020-09-30,-7.9482
601118.SH,2020-10-31,5.6225
601118.SH,2020-11-30,0
601118.SH,2020-12-31,-8.365
601158.SH,2016-01-31,-29.7964
601158.SH,2016-02-29,0.916
601158.SH,2016-03-31,17.3979
601158.SH,2016-04-30,-10.8247
601158.SH,2016-05-31,-1.5896
601158.SH,2016-06-30,-1.8773
601158.SH,2016-07-31,9.6423
601158.SH,2016-08-31,7.0922
601158.SH,2016-09-30,-5.298
601158.SH,2016-10-31,9.2308
601158.SH,2016-11-30,0.8963
601158.SH,2016-12-31,-5.7107
601158.SH,2017-01-31,5.5182
601158.SH,2017-02-28,6.1224
601158.SH,2017-03-31,-6.851
601158.SH,2017-04-30,-3.7419
601158.SH,2017-05-31,1.7426
601158.SH,2017-06-30,-2.2182
601158.SH,2017-07-31,-0.1399
601158.SH,2017-08-31,-0.9804
601158.SH,2017-09-30,-2.6874
601158.SH,2017-10-31,-0.7267
601158.SH,2017-11-30,-5.5637
601158.SH,2017-12-31,0.155
601158.SH,2018-01-31,1.8576
601158.SH,2018-02-28,-2.2796
601158.SH,2018-03-31,3.4215
601158.SH,2018-04-30,-3.0075
601158.SH,2018-05-31,-2.1705
601158.SH,2018-06-30,-9.9009
601158.SH,2018-07-31,4.6125
601158.SH,2018-08-31,-4.9383
601158.SH,2018-09-30,5.0093
601158.SH,2018-10-31,-5.477
601158.SH,2018-11-30,2.9907
601158.SH,2018-12-31,0.9074
601158.SH,2019-01-31,0.8993
601158.SH,2019-02-28,8.1996
601158.SH,2019-03-31,1.1532
601158.SH,2019-04-30,-4.886
601158.SH,2019-05-31,0.3425
601158.SH,2019-06-30,0.367
601158.SH,2019-07-31,-1.25
601158.SH,2019-08-31,0.7233
601158.SH,2019-09-30,0.5386
601158.SH,2019-10-31,4.2857
601158.SH,2019-11-30,-5.8219
601158.SH,2019-12-31,1.8182
601158.SH,2020-01-31,-1.4286
601158.SH,2020-02-29,-4.1667
601158.SH,2020-03-31,-1.5123
601158.SH,2020-04-30,1.5355
601158.SH,2020-05-31,-0.9452
601158.SH,2020-06-30,0.0933
601158.SH,2020-07-31,6.2124
601158.SH,2020-08-31,1.5094
601158.SH,2020-09-30,-3.3457
601158.SH,2020-10-31,0.3846
601158.SH,2020-11-30,3.0651
601158.SH,2020-12-31,-4.8327
601166.SH,2016-01-31,-15.29
601166.SH,2016-02-29,-1.9364
601166.SH,2016-03-31,9.5205
601166.SH,2016-04-30,3.7991
601166.SH,2016-05-31,0.4963
601166.SH,2016-06-30,-2.2356
601166.SH,2016-07-31,1.4436
601166.SH,2016-08-31,3.9457
601166.SH,2016-09-30,-0.6223
601166.SH,2016-10-31,2.129
601166.SH,2016-11-30,3.2495
601166.SH,2016-12-31,-4.1568
601166.SH,2017-01-31,5.7621
601166.SH,2017-02-28,-1.8746
601166.SH,2017-03-31,-3.2239
601166.SH,2017-04-30,-4.6268
601166.SH,2017-05-31,7.0505
601166.SH,2017-06-30,5.7741
601166.SH,2017-07-31,5.3381
601166.SH,2017-08-31,-0.6194
601166.SH,2017-09-30,-2.0397
601166.SH,2017-10-31,0.8676
601166.SH,2017-11-30,0.2867
601166.SH,2017-12-31,-2.8588
601166.SH,2018-01-31,9.947
601166.SH,2018-02-28,-4.3897
601166.SH,2018-03-31,-6.551
601166.SH,2018-04-30,-3.4751
601166.SH,2018-05-31,-1.1173
601166.SH,2018-06-30,-5.7541
601166.SH,2018-07-31,7.2917
601166.SH,2018-08-31,-2.3948
601166.SH,2018-09-30,5.7692
601166.SH,2018-10-31,1.0658
601166.SH,2018-11-30,-1.1166
601166.SH,2018-12-31,-6.2735
601166.SH,2019-01-31,9.7724
601166.SH,2019-02-28,8.9024
601166.SH,2019-03-31,1.7357
601166.SH,2019-04-30,9.6313
601166.SH,2019-05-31,-11.7972
601166.SH,2019-06-30,8.1331
601166.SH,2019-07-31,4.5927
601166.SH,2019-08-31,-10.2457
601166.SH,2019-09-30,2.0967
601166.SH,2019-10-31,6.7884
601166.SH,2019-11-30,0.9081
601166.SH,2019-12-31,4.8174
601166.SH,2020-01-31,-6.1111
601166.SH,2020-02-29,-6.993
601166.SH,2020-03-31,-7.9815
601166.SH,2020-04-30,4.4626
601166.SH,2020-05-31,-3.1288
601166.SH,2020-06-30,-1.9876
601166.SH,2020-07-31,3.7858
601166.SH,2020-08-31,3.1928
601166.SH,2020-09-30,-0.1856
601166.SH,2020-10-31,10.3534
601166.SH,2020-11-30,18.0899
601166.SH,2020-12-31,-0.7136
601169.SH,2016-01-31,-11.396
601169.SH,2016-02-29,3.0011
601169.SH,2016-03-31,4.8907
601169.SH,2016-04-30,2.1825
601169.SH,2016-05-31,4.466
601169.SH,2016-06-30,-3.6245
601169.SH,2016-07-31,-0.4418
601169.SH,2016-08-31,6.9048
601169.SH,2016-09-30,1.3363
601169.SH,2016-10-31,2.4176
601169.SH,2016-11-30,8.5837
601169.SH,2016-12-31,-3.5573
601169.SH,2017-01-31,3.3811
601169.SH,2017-02-28,-0.2973
601169.SH,2017-03-31,-4.4732
601169.SH,2017-04-30,-6.4516
601169.SH,2017-05-31,-0.5562
601169.SH,2017-06-30,2.5727
601169.SH,2017-07-31,4.8961
601169.SH,2017-08-31,-2.0513
601169.SH,2017-09-30,-2.356
601169.SH,2017-10-31,-1.6086
601169.SH,2017-11-30,1.0899
601169.SH,2017-12-31,-3.6388
601169.SH,2018-01-31,5.035
601169.SH,2018-02-28,-2.6631
601169.SH,2018-03-31,-5.8824
601169.SH,2018-04-30,-1.1628
601169.SH,2018-05-31,-2.6471
601169.SH,2018-06-30,-8.9124
601169.SH,2018-07-31,3.2746
601169.SH,2018-08-31,-2.0168
601169.SH,2018-09-30,4.8027
601169.SH,2018-10-31,-0.491
601169.SH,2018-11-30,-2.4671
601169.SH,2018-12-31,-5.3963
601169.SH,2019-01-31,6.4171
601169.SH,2019-02-28,7.5377
601169.SH,2019-03-31,-3.4268
601169.SH,2019-04-30,2.7419
601169.SH,2019-05-31,-8.9482
601169.SH,2019-06-30,1.8966
601169.SH,2019-07-31,0.2043
601169.SH,2019-08-31,-6.7496
601169.SH,2019-09-30,2.0952
601169.SH,2019-10-31,3.3582
601169.SH,2019-11-30,0.361
601169.SH,2019-12-31,2.1583
601169.SH,2020-01-31,-4.5775
601169.SH,2020-02-29,-5.7196
601169.SH,2020-03-31,-5.4795
601169.SH,2020-04-30,3.1056
601169.SH,2020-05-31,-2.008
601169.SH,2020-06-30,0.4098
601169.SH,2020-07-31,4.3926
601169.SH,2020-08-31,0.8282
601169.SH,2020-09-30,-3.9014
601169.SH,2020-10-31,-0.2137
601169.SH,2020-11-30,4.4968
601169.SH,2020-12-31,-0.8197
601179.SH,2016-01-31,-23.6417
601179.SH,2016-02-29,-1.7308
601179.SH,2016-03-31,9.9804
601179.SH,2016-04-30,-3.0249
601179.SH,2016-05-31,-1.2844
601179.SH,2016-06-30,-3.2003
601179.SH,2016-07-31,3.5503
601179.SH,2016-08-31,0.7619
601179.SH,2016-09-30,-2.2684
601179.SH,2016-10-31,5.9961
601179.SH,2016-11-30,10.219
601179.SH,2016-12-31,-7.6159
601179.SH,2017-01-31,5.914
601179.SH,2017-02-28,2.1997
601179.SH,2017-03-31,5.4636
601179.SH,2017-04-30,-4.7096
601179.SH,2017-05-31,-12.0264
601179.SH,2017-06-30,6.0303
601179.SH,2017-07-31,2.1583
601179.SH,2017-08-31,0.8803
601179.SH,2017-09-30,-4.712
601179.SH,2017-10-31,-4.3956
601179.SH,2017-11-30,-13.41
601179.SH,2017-12-31,-3.3186
601179.SH,2018-01-31,3.6613
601179.SH,2018-02-28,-8.1678
601179.SH,2018-03-31,0.2404
601179.SH,2018-04-30,-7.6739
601179.SH,2018-05-31,-3.1169
601179.SH,2018-06-30,-7.0852
601179.SH,2018-07-31,5.2632
601179.SH,2018-08-31,-5.5556
601179.SH,2018-09-30,7.6471
601179.SH,2018-10-31,-6.5574
601179.SH,2018-11-30,1.7544
601179.SH,2018-12-31,-3.4483
601179.SH,2019-01-31,8.3333
601179.SH,2019-02-28,13.7363
601179.SH,2019-03-31,1.9324
601179.SH,2019-04-30,-4.9763
601179.SH,2019-05-31,-7.4813
601179.SH,2019-06-30,-0.2695
601179.SH,2019-07-31,-0.2725
601179.SH,2019-08-31,-3.8251
601179.SH,2019-09-30,-2.8409
601179.SH,2019-10-31,0.8772
601179.SH,2019-11-30,2.8986
601179.SH,2019-12-31,2.5352
601179.SH,2020-01-31,-3.2967
601179.SH,2020-02-29,-5.9659
601179.SH,2020-03-31,54.0785
601179.SH,2020-04-30,16.0784
601179.SH,2020-05-31,-14.527
601179.SH,2020-06-30,-3.4119
601179.SH,2020-07-31,10.9504
601179.SH,2020-08-31,-10.0559
601179.SH,2020-09-30,-10.352
601179.SH,2020-10-31,2.0785
601179.SH,2020-11-30,3.3937
601179.SH,2020-12-31,0.8753
601211.SH,2016-01-31,-27.2803
601211.SH,2016-02-29,-5.9839
601211.SH,2016-03-31,20.6242
601211.SH,2016-04-30,-7.2552
601211.SH,2016-05-31,0.6018
601211.SH,2016-06-30,-0.4398
601211.SH,2016-07-31,-0.5621
601211.SH,2016-08-31,5.0876
601211.SH,2016-09-30,-4.5724
601211.SH,2016-10-31,0.5637
601211.SH,2016-11-30,11.6031
601211.SH,2016-12-31,-6.6298
601211.SH,2017-01-31,3.0662
601211.SH,2017-02-28,-0.1044
601211.SH,2017-03-31,-2.6234
601211.SH,2017-04-30,-0.274
601211.SH,2017-05-31,5.8242
601211.SH,2017-06-30,6.4901
601211.SH,2017-07-31,1.8528
601211.SH,2017-08-31,3.303
601211.SH,2017-09-30,0.2317
601211.SH,2017-10-31,-7.8132
601211.SH,2017-11-30,1.4042
601211.SH,2017-12-31,-8.4075
601211.SH,2018-01-31,8.3693
601211.SH,2018-02-28,-11.1111
601211.SH,2018-03-31,-4.3722
601211.SH,2018-04-30,3.4584
601211.SH,2018-05-31,-4.8725
601211.SH,2018-06-30,-9.7811
601211.SH,2018-07-31,1.8318
601211.SH,2018-08-31,-2.5983
601211.SH,2018-09-30,2.5308
601211.SH,2018-10-31,1.7345
601211.SH,2018-11-30,5.1803
601211.SH,2018-12-31,-4.4888
601211.SH,2019-01-31,9.4648
601211.SH,2019-02-28,16.3387
601211.SH,2019-03-31,3.2804
601211.SH,2019-04-30,-6.5509
601211.SH,2019-05-31,-14.6575
601211.SH,2019-06-30,14.1879
601211.SH,2019-07-31,-1.3079
601211.SH,2019-08-31,-4.072
601211.SH,2019-09-30,2.8087
601211.SH,2019-10-31,-2.9027
601211.SH,2019-11-30,-2.0516
601211.SH,2019-12-31,10.6523
601211.SH,2020-01-31,-4.9757
601211.SH,2020-02-29,-3.2442
601211.SH,2020-03-31,-4.2353
601211.SH,2020-04-30,3.9312
601211.SH,2020-05-31,-7.3877
601211.SH,2020-06-30,10.1468
601211.SH,2020-07-31,7.0684
601211.SH,2020-08-31,6.8926
601211.SH,2020-09-30,-5.6877
601211.SH,2020-10-31,0.8772
601211.SH,2020-11-30,1.7391
601211.SH,2020-12-31,-6.3568
601186.SH,2016-01-31,-25.1484
601186.SH,2016-02-29,-3.5679
601186.SH,2016-03-31,15.2107
601186.SH,2016-04-30,-6.7797
601186.SH,2016-05-31,-3.2536
601186.SH,2016-06-30,-1.4837
601186.SH,2016-07-31,-8.9671
601186.SH,2016-08-31,4.9327
601186.SH,2016-09-30,-3.7393
601186.SH,2016-10-31,14.3174
601186.SH,2016-11-30,22.1359
601186.SH,2016-12-31,-4.9285
601186.SH,2017-01-31,2.7592
601186.SH,2017-02-28,7.8112
601186.SH,2017-03-31,-1.9623
601186.SH,2017-04-30,0.3849
601186.SH,2017-05-31,-7.5153
601186.SH,2017-06-30,-0.2488
601186.SH,2017-07-31,9.9609
601186.SH,2017-08-31,-4.6672
601186.SH,2017-09-30,-4.8154
601186.SH,2017-10-31,0.9275
601186.SH,2017-11-30,-1.9215
601186.SH,2017-12-31,-5.1107
601186.SH,2018-01-31,5.4758
601186.SH,2018-02-28,-10.4681
601186.SH,2018-03-31,-7.0342
601186.SH,2018-04-30,1.3292
601186.SH,2018-05-31,-7.4672
601186.SH,2018-06-30,-5.9978
601186.SH,2018-07-31,21.3698
601186.SH,2018-08-31,3.5156
601186.SH,2018-09-30,5.1887
601186.SH,2018-10-31,-1.3453
601186.SH,2018-11-30,-0.0909
601186.SH,2018-12-31,-1.0919
601186.SH,2019-01-31,-7.1757
601186.SH,2019-02-28,12.9832
601186.SH,2019-03-31,0.9649
601186.SH,2019-04-30,-5.821
601186.SH,2019-05-31,-13.2841
601186.SH,2019-06-30,5.8511
601186.SH,2019-07-31,-0.3627
601186.SH,2019-08-31,-6.2822
601186.SH,2019-09-30,3.956
601186.SH,2019-10-31,-0.8457
601186.SH,2019-11-30,3.0917
601186.SH,2019-12-31,4.8604
601186.SH,2020-01-31,-7.1006
601186.SH,2020-02-29,0.8493
601186.SH,2020-03-31,3.4737
601186.SH,2020-04-30,-0.5086
601186.SH,2020-05-31,-11.5542
601186.SH,2020-06-30,-3.1214
601186.SH,2020-07-31,7.3928
601186.SH,2020-08-31,1.5927
601186.SH,2020-09-30,-7.1669
601186.SH,2020-10-31,0.4825
601186.SH,2020-11-30,3.1212
601186.SH,2020-12-31,-8.0326
601198.SH,2016-01-31,-24.658
601198.SH,2016-02-29,-14.6147
601198.SH,2016-03-31,39.9896
601198.SH,2016-04-30,-10.1149
601198.SH,2016-05-31,0
601198.SH,2016-06-30,1.8243
601198.SH,2016-07-31,-9.0016
601198.SH,2016-08-31,3.8669
601198.SH,2016-09-30,-4.9351
601198.SH,2016-10-31,5.5556
601198.SH,2016-11-30,-0.3451
601198.SH,2016-12-31,-13.1602
601198.SH,2017-01-31,-4.3868
601198.SH,2017-02-28,1.4599
601198.SH,2017-03-31,-5.4985
601198.SH,2017-04-30,-6.5797
601198.SH,2017-05-31,-1.1059
601198.SH,2017-06-30,2.3553
601198.SH,2017-07-31,4.6984
601198.SH,2017-08-31,6.1496
601198.SH,2017-09-30,-4.0188
601198.SH,2017-10-31,-8.211
601198.SH,2017-11-30,-2.7251
601198.SH,2017-12-31,-12.3021
601198.SH,2018-01-31,1.1111
601198.SH,2018-02-28,-5.2885
601198.SH,2018-03-31,3.0457
601198.SH,2018-04-30,-4.4335
601198.SH,2018-05-31,4.3446
601198.SH,2018-06-30,-7.9746
601198.SH,2018-07-31,-3.911
601198.SH,2018-08-31,-18.986
601198.SH,2018-09-30,2.6
601198.SH,2018-10-31,-1.0721
601198.SH,2018-11-30,3.3498
601198.SH,2018-12-31,-8.8656
601198.SH,2019-01-31,-0.8368
601198.SH,2019-02-28,38.5021
601198.SH,2019-03-31,5.1028
601198.SH,2019-04-30,-3.9855
601198.SH,2019-05-31,-11.9245
601198.SH,2019-06-30,1.7995
601198.SH,2019-07-31,-4.2304
601198.SH,2019-08-31,-5.1464
601198.SH,2019-09-30,2.4322
601198.SH,2019-10-31,-0.6393
601198.SH,2019-11-30,-0.4596
601198.SH,2019-12-31,21.3296
601198.SH,2020-01-31,-6.621
601198.SH,2020-02-29,-1.467
601198.SH,2020-03-31,-9.7601
601198.SH,2020-04-30,-1.7415
601198.SH,2020-05-31,-2.2388
601198.SH,2020-06-30,4.0076
601198.SH,2020-07-31,27.4492
601198.SH,2020-08-31,-2.9091
601198.SH,2020-09-30,-3.8951
601198.SH,2020-10-31,-4.9104
601198.SH,2020-11-30,8.3607
601198.SH,2020-12-31,0.7564
601225.SH,2016-01-31,-18.7243
601225.SH,2016-02-29,10.3797
601225.SH,2016-03-31,0.4587
601225.SH,2016-04-30,12.1005
601225.SH,2016-05-31,-9.776
601225.SH,2016-06-30,16.7043
601225.SH,2016-07-31,9.8646
601225.SH,2016-08-31,2.993
601225.SH,2016-09-30,-2.735
601225.SH,2016-10-31,14.7627
601225.SH,2016-11-30,-16.0796
601225.SH,2016-12-31,-11.4964
601225.SH,2017-01-31,9.2784
601225.SH,2017-02-28,4.3396
601225.SH,2017-03-31,11.7541
601225.SH,2017-04-30,-3.7217
601225.SH,2017-05-31,0.3361
601225.SH,2017-06-30,18.4255
601225.SH,2017-07-31,20.1471
601225.SH,2017-08-31,2.1454
601225.SH,2017-09-30,2.6838
601225.SH,2017-10-31,-10.6818
601225.SH,2017-11-30,9.1603
601225.SH,2017-12-31,-4.8951
601225.SH,2018-01-31,23.1618
601225.SH,2018-02-28,-13.1343
601225.SH,2018-03-31,-11.6838
601225.SH,2018-04-30,3.7613
601225.SH,2018-05-31,0.625
601225.SH,2018-06-30,2.1118
601225.SH,2018-07-31,-2.2365
601225.SH,2018-08-31,-1.5769
601225.SH,2018-09-30,16.1549
601225.SH,2018-10-31,-1.954
601225.SH,2018-11-30,-9.4959
601225.SH,2018-12-31,-3.6269
601225.SH,2019-01-31,13.172
601225.SH,2019-02-28,6.057
601225.SH,2019-03-31,-0.224
601225.SH,2019-04-30,1.2346
601225.SH,2019-05-31,-3.2151
601225.SH,2019-06-30,5.8419
601225.SH,2019-07-31,6.1167
601225.SH,2019-08-31,-5.9197
601225.SH,2019-09-30,-1.9101
601225.SH,2019-10-31,-4.0092
601225.SH,2019-11-30,1.1933
601225.SH,2019-12-31,6.0142
601225.SH,2020-01-31,-6.6741
601225.SH,2020-02-29,-5.8403
601225.SH,2020-03-31,-5.3165
601225.SH,2020-04-30,0.8021
601225.SH,2020-05-31,-4.9072
601225.SH,2020-06-30,0.5579
601225.SH,2020-07-31,16.9655
601225.SH,2020-08-31,0.4944
601225.SH,2020-09-30,3.198
601225.SH,2020-10-31,4.2908
601225.SH,2020-11-30,19.3143
601225.SH,2020-12-31,-10.5364
601216.SH,2016-01-31,-40.4367
601216.SH,2016-02-29,-3.5191
601216.SH,2016-03-31,17.7812
601216.SH,2016-04-30,1.9355
601216.SH,2016-05-31,-6.3291
601216.SH,2016-06-30,0.9459
601216.SH,2016-07-31,4.6854
601216.SH,2016-08-31,7.8079
601216.SH,2016-09-30,15.9145
601216.SH,2016-10-31,6.1475
601216.SH,2016-11-30,0.5792
601216.SH,2016-12-31,-10.7486
601216.SH,2017-01-31,-3.2258
601216.SH,2017-02-28,13.1111
601216.SH,2017-03-31,-4.5187
601216.SH,2017-04-30,-3.4979
601216.SH,2017-05-31,4.0512
601216.SH,2017-06-30,0.2049
601216.SH,2017-07-31,9.2025
601216.SH,2017-08-31,1.3201
601216.SH,2017-09-30,-6.308
601216.SH,2017-10-31,1.3861
601216.SH,2017-11-30,-2.5391
601216.SH,2017-12-31,-5.6112
601216.SH,2018-01-31,0
601216.SH,2018-02-28,0
601216.SH,2018-03-31,0
601216.SH,2018-04-30,-6.7941
601216.SH,2018-05-31,-9.795
601216.SH,2018-06-30,-14.899
601216.SH,2018-07-31,-0.0284
601216.SH,2018-08-31,-5.988
601216.SH,2018-09-30,0.9554
601216.SH,2018-10-31,-7.6769
601216.SH,2018-11-30,2.8986
601216.SH,2018-12-31,-7.7465
601216.SH,2019-01-31,-0.7634
601216.SH,2019-02-28,57.6923
601216.SH,2019-03-31,-2.9268
601216.SH,2019-04-30,-8.794
601216.SH,2019-05-31,-10.4683
601216.SH,2019-06-30,1.2308
601216.SH,2019-07-31,-1.8237
601216.SH,2019-08-31,-8.6687
601216.SH,2019-09-30,2.0339
601216.SH,2019-10-31,-1.6611
601216.SH,2019-11-30,2.027
601216.SH,2019-12-31,3.6424
601216.SH,2020-01-31,-6.7093
601216.SH,2020-02-29,-7.5342
601216.SH,2020-03-31,-8.8889
601216.SH,2020-04-30,16.6667
601216.SH,2020-05-31,-2.1328
601216.SH,2020-06-30,2.4194
601216.SH,2020-07-31,194.0945
601216.SH,2020-08-31,25.3012
601216.SH,2020-09-30,-22.8632
601216.SH,2020-10-31,-2.6316
601216.SH,2020-11-30,-24.8933
601216.SH,2020-12-31,-6.25
601231.SH,2016-01-31,-31.8119
601231.SH,2016-02-29,-13.5903
601231.SH,2016-03-31,16.784
601231.SH,2016-04-30,-7.3367
601231.SH,2016-05-31,7.8091
601231.SH,2016-06-30,8.5811
601231.SH,2016-07-31,6.0748
601231.SH,2016-08-31,1.4978
601231.SH,2016-09-30,-1.4757
601231.SH,2016-10-31,4.141
601231.SH,2016-11-30,-4.3147
601231.SH,2016-12-31,-5.305
601231.SH,2017-01-31,-7.8431
601231.SH,2017-02-28,5.0659
601231.SH,2017-03-31,18.8042
601231.SH,2017-04-30,-7.4675
601231.SH,2017-05-31,18.3333
601231.SH,2017-06-30,17.4204
601231.SH,2017-07-31,-5.6652
601231.SH,2017-08-31,2.4966
601231.SH,2017-09-30,-6.0566
601231.SH,2017-10-31,7.288
601231.SH,2017-11-30,-3.919
601231.SH,2017-12-31,7.206
601231.SH,2018-01-31,-22.0672
601231.SH,2018-02-28,15.5411
601231.SH,2018-03-31,-10.0704
601231.SH,2018-04-30,-13.0775
601231.SH,2018-05-31,-6.036
601231.SH,2018-06-30,-11.6202
601231.SH,2018-07-31,10.8049
601231.SH,2018-08-31,-11.5423
601231.SH,2018-09-30,7.9865
601231.SH,2018-10-31,3.9583
601231.SH,2018-11-30,-8.7174
601231.SH,2018-12-31,-1.2075
601231.SH,2019-01-31,6.4444
601231.SH,2019-02-28,34.0292
601231.SH,2019-03-31,19.9377
601231.SH,2019-04-30,-14.026
601231.SH,2019-05-31,-6.2386
601231.SH,2019-06-30,-1.6327
601231.SH,2019-07-31,14.3568
601231.SH,2019-08-31,-6.3861
601231.SH,2019-09-30,19.4574
601231.SH,2019-10-31,-4.867
601231.SH,2019-11-30,10.0955
601231.SH,2019-12-31,19.145
601231.SH,2020-01-31,2.8081
601231.SH,2020-02-29,8.953
601231.SH,2020-03-31,-26.2767
601231.SH,2020-04-30,12.5945
601231.SH,2020-05-31,-3.0761
601231.SH,2020-06-30,27.1518
601231.SH,2020-07-31,10.8516
601231.SH,2020-08-31,-3.387
601231.SH,2020-09-30,9.1065
601231.SH,2020-10-31,-14.3809
601231.SH,2020-11-30,0.2288
601231.SH,2020-12-31,-11.6895
601258.SH,2016-01-31,-27.8061
601258.SH,2016-02-29,-4.2403
601258.SH,2016-03-31,15.4982
601258.SH,2016-04-30,-9.2652
601258.SH,2016-05-31,-3.169
601258.SH,2016-06-30,0
601258.SH,2016-07-31,-1.8182
601258.SH,2016-08-31,4.0741
601258.SH,2016-09-30,-3.9146
601258.SH,2016-10-31,2.2222
601258.SH,2016-11-30,5.0725
601258.SH,2016-12-31,-4.4828
601258.SH,2017-01-31,-1.083
601258.SH,2017-02-28,4.7445
601258.SH,2017-03-31,0.3484
601258.SH,2017-04-30,27.7778
601258.SH,2017-05-31,-17.663
601258.SH,2017-06-30,-7.5908
601258.SH,2017-07-31,-0.7143
601258.SH,2017-08-31,3.9568
601258.SH,2017-09-30,-1.3841
601258.SH,2017-10-31,-1.7544
601258.SH,2017-11-30,-6.7857
601258.SH,2017-12-31,-4.2146
601258.SH,2018-01-31,-3.2
601258.SH,2018-02-28,-4.9587
601258.SH,2018-03-31,1.3043
601258.SH,2018-04-30,-3.4335
601258.SH,2018-05-31,-4.8889
601258.SH,2018-06-30,-14.486
601258.SH,2018-07-31,1.0929
601258.SH,2018-08-31,-4.8649
601258.SH,2018-09-30,-2.8409
601258.SH,2018-10-31,-11.1111
601258.SH,2018-11-30,-1.9737
601258.SH,2018-12-31,-6.0403
601258.SH,2019-01-31,-10
601258.SH,2019-02-28,36.5079
601258.SH,2019-03-31,-1.1628
601258.SH,2019-04-30,-12.3529
601258.SH,2019-05-31,-18.1208
601258.SH,2019-06-30,5.7377
601258.SH,2019-07-31,4.6512
601258.SH,2019-08-31,-5.1852
601258.SH,2019-09-30,-7.0312
601258.SH,2019-10-31,-4.2017
601258.SH,2019-11-30,8.7719
601258.SH,2019-12-31,16.0836
