code,date,mcap,circ_mcap,pe,pb
002470.SZ,2019-08-31,104.4957,85.98,800.2704,0.9592
002470.SZ,2019-07-31,105.8101,87.0615,63.9914,0.989
002470.SZ,2019-06-30,119.7787,98.9219,72.3381,1.118
002470.SZ,2019-05-31,135.2446,111.6948,81.6784,1.2623
002470.SZ,2019-04-30,190.8561,157.6228,115.2639,1.7814
002470.SZ,2019-03-31,244.1642,201.6485,57.9359,2.3353
002470.SZ,2019-02-28,254.6942,210.3449,60.4345,2.436
002470.SZ,2019-01-31,223.1042,184.2556,29.2712,2.0418
002470.SZ,2018-12-31,207.9674,172.2692,27.2853,1.9032
002470.SZ,2018-11-30,198.0955,164.0918,25.9901,1.8129
002470.SZ,2018-10-31,186.2492,154.279,24.4359,1.7045
002470.SZ,2018-09-30,213.4699,184.2626,28.1369,2.1362
002470.SZ,2018-08-31,210.312,181.5368,27.7207,2.1046
002470.SZ,2018-07-31,221.996,191.6222,26.7376,2.2916
002470.SZ,2018-06-30,217.2593,177.9015,26.1671,2.2427
002470.SZ,2018-05-31,262.4163,214.8782,31.6059,2.64
002470.SZ,2018-04-30,273.4688,223.9284,32.9371,2.7512
002470.SZ,2018-03-31,273.153,223.6698,37.6839,2.9091
002470.SZ,2018-02-28,267.7847,219.274,36.9433,2.852
002470.SZ,2018-01-31,288.9422,236.5987,36.2363,3.0024
002470.SZ,2017-12-31,288.9422,236.6576,36.2363,3.0024
002470.SZ,2017-11-30,288.9422,236.6576,36.2363,3.0024
002470.SZ,2017-10-31,288.9422,236.6576,36.2363,3.0024
002470.SZ,2017-09-30,253.5773,207.5783,24.5474,2.6779
002470.SZ,2017-08-31,257.3574,210.6727,24.9133,2.7178
002470.SZ,2017-07-31,256.7274,210.1569,24.9832,2.9641
002470.SZ,2017-06-30,237.1972,194.1695,23.0826,2.6425
002470.SZ,2017-05-31,217.6646,187.877,21.1818,2.4249
002470.SZ,2017-04-30,233.4146,201.4716,22.7145,2.6004
002470.SZ,2017-03-31,227.1569,196.033,22.5614,2.5345
002470.SZ,2017-02-28,242.5734,209.3372,24.0925,2.7066
002470.SZ,2017-01-31,235.0225,202.8209,20.5627,2.5856
002470.SZ,2016-12-31,248.0431,214.0145,21.7463,2.7345
002470.SZ,2016-11-30,245.8452,212.1182,21.5536,2.7102
002470.SZ,2016-10-31,237.6818,205.0747,20.8379,2.6202
002470.SZ,2016-09-30,247.7291,213.7436,19.9031,2.8465
002470.SZ,2016-08-31,262.8001,226.747,21.1139,3.0197
002470.SZ,2016-07-31,270.0216,232.9778,22.7711,3.2483
002470.SZ,2016-06-30,252.7528,218.0781,21.3148,3.0406
002470.SZ,2016-05-31,239.203,206.3806,20.1763,2.8782
002470.SZ,2016-04-30,249.8761,215.5892,21.0765,2.9509
002470.SZ,2016-03-31,244.6965,211.1203,22.0041,3.0386
002470.SZ,2016-02-29,217.5838,187.7061,19.5238,2.7029
002470.SZ,2016-01-31,234.0437,201.9058,20.2872,2.9351
002500.SZ,2020-12-31,321.2846,321.2846,44.7027,1.9088
002500.SZ,2020-11-30,288.2587,288.2587,40.1075,1.7126
002500.SZ,2020-10-31,269.5918,269.5918,37.5103,1.6017
002500.SZ,2020-09-30,285.3868,285.3868,48.5893,1.3989
002500.SZ,2020-08-31,295.0792,295.0792,50.2395,1.4465
002500.SZ,2020-07-31,296.8741,296.8741,62.9836,1.8128
002500.SZ,2020-06-30,234.7711,234.7711,39.2486,1.466
002500.SZ,2020-05-31,196.0307,196.0307,41.5891,1.5534
002500.SZ,2020-04-30,200.2737,200.2737,42.4893,1.5522
002500.SZ,2020-03-31,198.5765,198.5765,38.8987,1.569
002500.SZ,2020-02-29,222.3378,222.3378,43.5532,1.7568
002500.SZ,2020-01-31,224.035,224.035,36.4998,1.7679
002500.SZ,2019-12-31,234.5013,234.5013,38.205,1.8505
002500.SZ,2019-11-30,210.4572,210.4572,34.2877,1.6608
002500.SZ,2019-10-31,220.3577,220.3577,35.9007,1.7389
002500.SZ,2019-09-30,222.0549,222.0549,41.1446,1.7909
002500.SZ,2019-08-31,214.7002,214.7002,39.7818,1.7316
002500.SZ,2019-07-31,236.7643,236.7643,43.8701,1.9036
002500.SZ,2019-06-30,229.1267,229.1267,58.4208,1.8214
002500.SZ,2019-05-31,226.298,226.298,57.6995,1.799
002500.SZ,2019-04-30,245.8162,245.8162,62.6761,1.9541
002500.SZ,2019-03-31,271.2747,271.2747,123.4428,2.182
002500.SZ,2019-02-28,230.824,230.824,105.0358,1.8566
002500.SZ,2019-01-31,170.5721,170.5721,117.0492,1.3772
002500.SZ,2018-12-31,167.4605,167.4605,114.914,1.3521
002500.SZ,2018-11-30,182.7356,182.7356,125.396,1.4754
002500.SZ,2018-10-31,167.1777,167.1777,114.7199,1.3498
002500.SZ,2018-09-30,176.5124,176.5124,62.6395,1.4291
002500.SZ,2018-08-31,179.3412,179.3412,63.6434,1.452
002500.SZ,2018-07-31,189.5246,189.5246,67.2572,1.5345
002500.SZ,2018-06-30,190.6561,190.6561,53.5103,1.5502
002500.SZ,2018-05-31,204.7997,204.7997,57.4799,1.6314
002500.SZ,2018-04-30,231.3897,231.3897,64.9427,1.8432
002500.SZ,2018-03-31,218.9433,218.9433,52.148,1.7542
002500.SZ,2018-02-28,222.0549,222.0549,52.8891,1.7792
002500.SZ,2018-01-31,267.3145,267.3145,51.1283,2.1488
002500.SZ,2017-12-31,260.8085,260.8085,49.8839,2.0965
002500.SZ,2017-11-30,282.5896,282.5896,54.05,2.2716
002500.SZ,2017-10-31,283.4383,283.4383,54.2123,2.2785
002500.SZ,2017-09-30,319.6459,319.6459,61.0342,2.6056
002500.SZ,2017-08-31,345.6702,345.6702,66.0034,2.8178
002500.SZ,2017-07-31,326.7178,326.7178,62.3846,2.6633
002500.SZ,2017-06-30,270.9919,270.9919,48.647,2.2203
002500.SZ,2017-05-31,262.2228,262.2228,47.0728,2.1046
002500.SZ,2017-04-30,291.6416,291.6416,52.3539,2.3407
002500.SZ,2017-03-31,312.2913,312.2913,67.474,2.5445
002500.SZ,2017-02-28,325.5863,325.5863,70.3465,2.6528
002500.SZ,2017-01-31,310.3111,310.3111,59.5207,2.5625
002500.SZ,2016-12-31,340.0128,302.7508,65.2177,2.8078
002500.SZ,2016-11-30,399.6989,355.8959,76.6661,3.3007
002500.SZ,2016-10-31,391.2127,344.1554,75.0383,3.2306
002500.SZ,2016-09-30,395.7386,348.1369,94.9608,3.31
002500.SZ,2016-08-31,416.9541,366.8004,100.0516,3.4874
002500.SZ,2016-07-31,400.8304,352.6162,96.1826,3.3915
002500.SZ,2016-06-30,468.4369,412.0906,46.3283,3.7824
002500.SZ,2016-05-31,417.8027,367.547,41.3206,3.3736
002500.SZ,2016-04-30,342.5586,301.3537,33.879,2.766
002500.SZ,2016-03-31,335.4868,295.1325,23.4127,2.6667
002500.SZ,2016-02-29,263.9201,232.1742,18.4183,2.0978
002500.SZ,2016-01-31,297.0161,261.2893,20.3916,3.5498
002594.SZ,2020-12-31,5087.781,2226.6643,153.4802,9.3045
002594.SZ,2020-11-30,4535.3921,1972.2667,135.9836,8.2438
002594.SZ,2020-10-31,4120.3768,1830.8913,126.2361,7.6529
002594.SZ,2020-09-30,3083.6882,1331.724,174.0208,5.731
002594.SZ,2020-08-31,2164.8391,973.8174,127.252,4.1908
002594.SZ,2020-07-31,2158.8914,978.2855,238.3539,4.4525
002594.SZ,2020-06-30,1802.0614,822.5893,200.4194,3.7439
002594.SZ,2020-05-31,1407.0645,655.4075,160.2517,2.9935
002594.SZ,2020-04-30,1494.4849,684.519,167.3697,3.1265
002594.SZ,2020-03-31,1425.9361,684.6331,57.864,3.1207
002594.SZ,2020-02-29,1577.4761,746.2809,63.0743,3.4017
002594.SZ,2020-01-31,1417.9706,683.0349,57.7289,3.1134
002594.SZ,2019-12-31,1182.7548,544.2131,45.9959,2.4806
002594.SZ,2019-11-30,1091.9799,494.9331,41.8662,2.2579
002594.SZ,2019-10-31,1080.8066,488.7735,41.3452,2.2298
002594.SZ,2019-09-30,1207.5714,556.4147,35.4341,2.5448
002594.SZ,2019-08-31,1232.1735,564.0572,35.9208,2.5797
002594.SZ,2019-07-31,1411.3449,638.2002,44.5338,2.7279
002594.SZ,2019-06-30,1299.1312,579.3309,40.3709,2.6299
002594.SZ,2019-05-31,1244.0628,551.1182,38.4049,2.5018
002594.SZ,2019-04-30,1450.8275,649.9197,45.2899,2.9503
002594.SZ,2019-03-31,1341.0973,610.9702,52.4886,2.8445
002594.SZ,2019-02-28,1379.8357,622.6208,53.2883,2.6832
002594.SZ,2019-01-31,1201.7404,530.2157,45.1949,2.5036
002594.SZ,2018-12-31,1325.1635,582.3178,49.654,2.7506
002594.SZ,2018-11-30,1509.4012,650.8257,55.4957,2.8544
002594.SZ,2018-10-31,1260.9949,534.248,45.5551,2.3431
002594.SZ,2018-09-30,1342.7498,560.6236,47.4558,2.4703
002594.SZ,2018-08-31,1177.2629,507.6441,42.9712,2.2369
002594.SZ,2018-07-31,1118.7165,482.2961,32.3416,2.2533
002594.SZ,2018-06-30,1231.3246,542.7572,36.5069,2.5435
002594.SZ,2018-05-31,1308.1796,582.2573,39.1637,2.7286
002594.SZ,2018-04-30,1367.8997,602.8611,40.5496,2.8252
002594.SZ,2018-03-31,1470.7378,640.8815,37.7709,3.0053
002594.SZ,2018-02-28,1687.5489,722.9553,42.7069,3.3911
002594.SZ,2018-01-31,1688.8151,717.6051,41.1493,3.4254
002594.SZ,2017-12-31,1700.3175,740.4856,42.4614,3.5346
002594.SZ,2017-11-30,1664.0491,708.2708,40.6141,3.3809
002594.SZ,2017-10-31,1674.6726,717.1498,41.1232,3.4232
002594.SZ,2017-09-30,1801.6311,777.4814,41.2662,3.8161
002594.SZ,2017-08-31,1238.887,551.9777,29.2972,2.7093
002594.SZ,2017-07-31,1272.3644,557.7831,27.8078,2.7731
002594.SZ,2017-06-30,1286.0612,424.5316,28.347,2.6205
002594.SZ,2017-05-31,1278.9918,423.6817,28.2902,2.6153
002594.SZ,2017-04-30,1312.2928,440.9349,29.4423,2.7218
002594.SZ,2017-03-31,1220.7845,408.1283,25.9306,2.5559
002594.SZ,2017-02-28,1278.5623,425.8915,27.1048,2.6676
002594.SZ,2017-01-31,1232.1248,413.7377,29.3416,2.6794
002594.SZ,2016-12-31,1235.1171,417.5049,29.9443,2.7344
002594.SZ,2016-11-30,1382.6331,464.9868,33.3498,2.9851
002594.SZ,2016-10-31,1425.2965,471.9621,33.8501,3.0298
002594.SZ,2016-09-30,1408.91,467.1718,32.8513,3.0826
002594.SZ,2016-08-31,1487.7564,492.0473,34.6006,3.2467
002594.SZ,2016-07-31,1462.1341,498.7704,45.5688,3.2911
002594.SZ,2016-06-30,1315.6158,461.1325,42.514,4.5637
002594.SZ,2016-05-31,1281.7811,451.9869,41.6708,4.4732
002594.SZ,2016-04-30,1342.6564,481.5399,44.3954,4.7656
002594.SZ,2016-03-31,1257.3027,444.5042,51.5731,4.5089
002594.SZ,2016-02-29,1085.7976,381.7702,44.2027,3.833
002594.SZ,2016-01-31,1013.7202,359.7,58.7409,4.0665
002673.SZ,2020-12-31,355.0866,355.0866,35.0214,1.9326
002673.SZ,2020-11-30,336.1766,336.1766,33.1564,1.8297
002673.SZ,2020-10-31,318.6674,318.6674,31.4295,1.7344
002673.SZ,2020-09-30,332.6748,332.6748,42.3425,1.8394
002673.SZ,2020-08-31,341.7796,341.7796,43.5013,1.8898
002673.SZ,2020-07-31,347.3825,347.3825,123.2749,1.9635
002673.SZ,2020-06-30,285.7501,285.7501,101.4035,1.6152
002673.SZ,2020-05-31,278.7464,278.7464,98.9181,1.5562
002673.SZ,2020-04-30,278.3963,278.3963,98.7939,1.5542
002673.SZ,2020-03-31,289.6021,289.6021,46.5871,1.632
002673.SZ,2020-02-29,331.6242,331.6242,53.3471,1.8688
002673.SZ,2020-01-31,323.9202,323.9202,85.4919,1.835
002673.SZ,2019-12-31,343.1803,343.1803,90.5752,1.9441
002673.SZ,2019-11-30,308.8623,308.8622,81.5177,1.7497
002673.SZ,2019-10-31,309.9128,309.9127,81.7949,1.7557
002673.SZ,2019-09-30,312.0139,312.0138,75.7613,1.7768
002673.SZ,2019-08-31,313.0645,313.0644,76.0164,1.7827
002673.SZ,2019-07-31,338.2777,338.2776,54.5508,1.9104
002673.SZ,2019-06-30,352.9854,352.9854,56.9226,1.9708
002673.SZ,2019-05-31,343.1803,343.1803,55.3414,1.9161
002673.SZ,2019-04-30,372.2456,372.2456,60.0285,2.0783
002673.SZ,2019-03-31,403.7621,403.7621,201.8216,2.3261
002673.SZ,2019-02-28,358.5884,358.5884,179.2414,2.0658
002673.SZ,2019-01-31,269.2915,269.2915,69.7191,1.5346
002673.SZ,2018-12-31,268.5911,268.5911,69.5378,1.5306
002673.SZ,2018-11-30,297.3062,297.3062,76.9721,1.6943
002673.SZ,2018-10-31,292.7538,292.7538,75.7935,1.6683
002673.SZ,2018-09-30,283.2988,283.2988,50.0716,1.6186
002673.SZ,2018-08-31,276.6453,276.6453,48.8956,1.5806
002673.SZ,2018-07-31,261.9376,261.9376,35.7453,1.5041
002673.SZ,2018-06-30,264.3889,264.3889,36.0798,1.5182
002673.SZ,2018-05-31,298.3567,298.3567,40.7152,1.6894
002673.SZ,2018-04-30,323.2198,323.2198,44.1081,1.8302
002673.SZ,2018-03-31,338.9781,338.9781,46.03,1.9293
002673.SZ,2018-02-28,349.4836,349.4836,47.4565,1.989
002673.SZ,2018-01-31,438.0802,438.0802,48.7096,2.4969
002673.SZ,2017-12-31,431.4267,431.4267,47.9698,2.459
002673.SZ,2017-11-30,460.8421,460.8421,51.2405,2.6267
002673.SZ,2017-10-31,495.5103,495.5103,55.0952,2.8243
002673.SZ,2017-09-30,545.9368,545.9368,56.0928,3.1627
002673.SZ,2017-08-31,565.8973,565.8973,58.1437,3.2783
002673.SZ,2017-07-31,531.5793,531.5793,51.6107,3.1156
002673.SZ,2017-06-30,497.9616,497.9616,48.3468,2.9186
002673.SZ,2017-05-31,478.0011,478.0011,46.4089,2.7397
002673.SZ,2017-04-30,493.059,493.059,47.8708,2.8261
002673.SZ,2017-03-31,511.0301,511.0301,46.0247,4.1259
002673.SZ,2017-02-28,551.5659,551.5659,49.6755,4.4532
002673.SZ,2017-01-31,522.7715,522.7715,47.0822,4.2207
002673.SZ,2016-12-31,580.6398,580.6398,49.2057,4.7229
002673.SZ,2016-11-30,691.9035,691.9035,58.6346,5.6279
002673.SZ,2016-10-31,676.8074,676.8074,57.3553,5.5051
002673.SZ,2016-09-30,662.8296,662.8296,63.5238,5.5559
002673.SZ,2016-08-31,723.773,723.773,69.3645,6.0667
002673.SZ,2016-07-31,681.8394,681.8394,65.3457,5.7152
002673.SZ,2016-06-30,722.9343,722.9343,41.7778,6.2373
002673.SZ,2016-05-31,672.3345,672.3345,38.8537,5.5085
002673.SZ,2016-04-30,660.034,660.034,38.1429,5.4077
002673.SZ,2016-03-31,755.3629,755.3629,38.0592,6.2213
002673.SZ,2016-02-29,537.3085,461.28,27.0725,4.4254
002673.SZ,2016-01-31,675.1301,579.6,34.0167,5.5605
002739.SZ,2020-12-31,403.3151,352.8562,-5.3255,2.7448
002739.SZ,2020-11-30,435.1079,373.3484,-5.7453,2.9611
002739.SZ,2020-10-31,319.6623,300.1619,-4.2209,2.7095
002739.SZ,2020-09-30,369.9602,347.3916,-5.4251,3.0196
002739.SZ,2020-08-31,385.1328,361.6385,-5.6476,3.1435
002739.SZ,2020-07-31,360.6073,338.6092,-6.266,2.7968
002739.SZ,2020-06-30,317.376,298.0151,-5.5148,2.4615
002739.SZ,2020-05-31,335.6662,315.1896,-5.8327,2.6033
002739.SZ,2020-04-30,347.0975,294.1206,-6.0313,2.692
002739.SZ,2020-03-31,327.3525,277.3892,-6.9343,2.3371
002739.SZ,2020-02-29,336.7054,285.3146,-7.1324,2.4039
002739.SZ,2020-01-31,359.3603,304.5117,41.9821,1.8412
002739.SZ,2019-12-31,377.2347,319.658,44.0703,1.9328
002739.SZ,2019-11-30,296.3839,251.1473,34.6249,1.5186
002739.SZ,2019-10-31,310.9329,263.4757,36.3246,1.5931
002739.SZ,2019-09-30,361.8544,306.6251,39.3889,1.8804
002739.SZ,2019-08-31,327.3525,277.3892,35.6333,1.7011
002739.SZ,2019-07-31,339.6152,287.7803,28.7702,1.446
002739.SZ,2019-06-30,383.2622,324.7655,32.4677,1.6318
002739.SZ,2019-05-31,393.0308,333.0432,33.2952,1.6734
002739.SZ,2019-04-30,391.3925,391.3389,33.1564,3.0192
002739.SZ,2019-03-31,379.0624,379.0621,29.3272,3.0131
002739.SZ,2019-02-28,413.0583,413.0579,31.9574,3.2833
002739.SZ,2019-01-31,317.4119,317.4116,20.888,2.512
002739.SZ,2018-12-31,384.5229,373.355,25.3044,3.0431
002739.SZ,2018-11-30,379.9431,368.9083,25.003,3.0069
002739.SZ,2018-10-31,608.7545,591.0741,40.0604,4.8177
002739.SZ,2018-09-30,608.7545,591.0741,39.8233,4.9873
002739.SZ,2018-08-31,608.7545,591.0741,39.8233,4.9873
002739.SZ,2018-07-31,611.1031,593.3545,38.6195,5.0642
002739.SZ,2018-06-30,611.1031,593.3545,38.6195,5.0642
002739.SZ,2018-05-31,611.1031,593.3545,38.6195,5.0642
002739.SZ,2018-04-30,611.1031,593.3545,38.6195,5.0642
002739.SZ,2018-03-31,611.1031,593.3545,40.5737,5.2397
002739.SZ,2018-02-28,611.1031,593.3545,40.5737,5.2397
002739.SZ,2018-01-31,611.1031,593.3545,41.1678,5.3075
002739.SZ,2017-12-31,611.1031,220.0497,41.1678,5.3075
002739.SZ,2017-11-30,611.1031,220.0497,41.1678,5.3075
002739.SZ,2017-10-31,611.1031,220.0497,41.1678,5.3075
002739.SZ,2017-09-30,611.1031,220.0497,42.1743,5.4853
002739.SZ,2017-08-31,611.1031,220.0497,42.1743,5.4853
002739.SZ,2017-07-31,611.1031,220.0497,44.3813,5.6805
002739.SZ,2017-06-30,598.5381,215.5252,43.4688,5.5637
002739.SZ,2017-05-31,650.5594,234.258,47.2468,5.9181
002739.SZ,2017-04-30,619.0883,222.9256,44.9612,5.6318
002739.SZ,2017-03-31,663.7115,238.9939,48.5721,6.39
002739.SZ,2017-02-28,652.3209,234.8922,47.8138,6.2817
002739.SZ,2017-01-31,680.8562,245.1675,48.8484,6.6803
002739.SZ,2016-12-31,634.9413,219.5242,45.5542,6.2298
002739.SZ,2016-11-30,781.8456,270.3148,56.0939,7.6711
002739.SZ,2016-10-31,780.6713,269.9088,56.0097,7.6596
002739.SZ,2016-09-30,790.0657,273.1568,58.0034,8.0783
002739.SZ,2016-08-31,845.4924,292.32,62.0726,8.645
002739.SZ,2016-07-31,837.8595,289.681,63.9029,8.873
002739.SZ,2016-06-30,938.2617,324.394,71.5605,9.9362
002739.SZ,2016-05-31,942.9589,326.018,71.9187,9.7436
002739.SZ,2016-04-30,942.9589,326.018,71.9187,9.7436
002739.SZ,2016-03-31,942.9589,326.018,79.5191,10.3514
002739.SZ,2016-02-29,942.9589,326.018,79.528,10.7877
002739.SZ,2016-01-31,909.4915,314.447,85.5491,10.4048
002736.SZ,2020-12-31,1311.1354,1311.1354,19.7174,1.8905
002736.SZ,2020-11-30,1320.7478,1320.7478,19.862,1.9044
002736.SZ,2020-10-31,1283.2593,1283.2593,19.2982,1.8504
002736.SZ,2020-09-30,1292.8718,1292.8718,24.5892,1.9313
002736.SZ,2020-08-31,1346.7014,1346.7014,25.613,2.0117
002736.SZ,2020-07-31,1082.4,1082.4,24.328,1.9409
002736.SZ,2020-06-30,926.6,926.6,20.8262,1.6615
002736.SZ,2020-05-31,875.76,875.76,19.6836,1.5704
002736.SZ,2020-04-30,876.58,876.58,19.702,1.5718
002736.SZ,2020-03-31,910.2,910.2,18.537,1.7774
002736.SZ,2020-02-29,965.14,965.14,19.6018,1.716
002736.SZ,2020-01-31,1008.6,1008.6,19.2972,2.0211
002736.SZ,2019-12-31,1029.1,1029.1,19.6894,2.0622
002736.SZ,2019-11-30,931.52,931.52,17.8225,1.8666
002736.SZ,2019-10-31,1002.86,1002.86,19.1874,2.0096
002736.SZ,2019-09-30,1006.96,1006.96,20.7039,2.0612
002736.SZ,2019-08-31,1059.44,1059.44,21.7829,2.1686
002736.SZ,2019-07-31,1117.66,1117.66,24.4623,2.0804
002736.SZ,2019-06-30,1079.12,1079.12,23.6188,2.0087
002736.SZ,2019-05-31,978.26,978.26,21.4113,1.9769
002736.SZ,2019-04-30,1011.88,1011.88,22.1471,2.0448
002736.SZ,2019-03-31,1110.28,1110.28,32.4326,2.1163
002736.SZ,2019-02-28,933.16,933.16,27.2588,1.7787
002736.SZ,2019-01-31,685.52,685.52,21.7893,1.4598
002736.SZ,2018-12-31,686.34,686.34,21.8153,1.4616
002736.SZ,2018-11-30,735.54,735.54,23.3792,1.4135
002736.SZ,2018-10-31,687.16,687.16,21.8414,1.3205
002736.SZ,2018-09-30,692.08,692.08,18.6085,1.3495
002736.SZ,2018-08-31,688.8,688.8,18.5203,1.3431
002736.SZ,2018-07-31,742.1,742.1,19.9535,1.447
002736.SZ,2018-06-30,746.2,746.2,17.4625,1.4438
002736.SZ,2018-05-31,820.82,820.82,19.2087,1.5512
002736.SZ,2018-04-30,881.5,881.5,20.6287,1.6659
002736.SZ,2018-03-31,891.34,891.34,19.4838,1.7115
002736.SZ,2018-02-28,890.52,890.52,19.4659,1.7099
