code,report_date,revenue,ocf,roe,net_profit,total_assets,total_liabilities
600549.SH,Q1 FY2018,34.1488,-5.5302,0.4346,0.5196,204.0656,116.2229
600549.SH,Q2 FY2018,86.635,-10.7299,4.7933,4.7544,220.8764,131.8742
600549.SH,Q3 FY2018,141.3965,-7.9971,6.3952,6.9721,229.1053,138.3283
600549.SH,Q4 FY2018,195.5679,3.7141,7.0571,8.0173,225.0516,133.427
600549.SH,Q1 FY2019,38.1363,-1.3176,-0.3629,0.2558,236.0653,145.166
600549.SH,Q2 FY2019,83.8409,-0.6102,1.0724,1.643,235.5492,139.8661
600549.SH,Q3 FY2019,127.2382,10.2387,1.502,2.5204,231.301,136.6288
600549.SH,Q4 FY2019,173.9552,19.0465,3.5658,5.6036,234.7118,136.9559
600549.SH,Q1 FY2020,35.3563,1.8078,0.972,1.5622,237.2363,138.2277
600549.SH,Q2 FY2020,79.2444,13.4352,3.1393,4.1261,234.4511,134.961
600549.SH,Q3 FY2020,128.2002,17.6448,4.9986,6.2293,239.4678,143.3431
600549.SH,Q4 FY2020,189.6375,16.441,8.194,9.564,251.0388,151.7749
600585.SH,Q1 FY2016,106.0719,17.3293,1.6265,11.7422,1077.5062,327.6555
600585.SH,Q2 FY2016,133.6592,29.3436,3.0753,22.8598,1031.23,280.2457
600585.SH,Q3 FY2016,139.7589,35.3717,3.5947,27.6719,1057.2035,280.903
600585.SH,Q4 FY2016,179.829,49.9229,3.4039,27.2325,1095.1412,292.1535
600585.SH,Q1 FY2017,136.3898,21.9894,2.7697,22.8089,1113.1118,286.2119
600585.SH,Q2 FY2017,182.6894,28.481,5.731,47.7663,1133.2027,288.3721
600585.SH,Q3 FY2017,181.3071,37.6229,3.7755,31.9494,1165.2647,307.0744
600585.SH,Q4 FY2017,252.7219,85.537,6.9973,61.7627,1221.4258,301.7848
600585.SH,Q1 FY2018,187.6652,30.5402,5.2072,49.0208,1244.0197,274.832
600585.SH,Q2 FY2018,269.7573,88.9246,8.5924,84.078,1243.269,253.793
600585.SH,Q3 FY2018,320.498,86.9176,7.7912,79.9334,1386.1572,315.3426
600585.SH,Q4 FY2018,506.1057,154.2073,8.4114,93.3279,1495.4735,331.2948
600585.SH,Q1 FY2019,305.0053,50.1239,5.2537,62.0387,1523.2904,296.77
600585.SH,Q2 FY2019,411.4329,94.9193,7.7183,94.1461,1521.2262,289.1017
600585.SH,Q3 FY2019,391.1256,115.1115,6.9383,87.7413,1662.6822,341.2767
600585.SH,Q4 FY2019,462.7395,147.2273,7.3798,99.594,1787.7718,364.5673
600585.SH,Q1 FY2020,232.0708,23.0841,3.5139,49.4733,1796.6247,323.7542
600585.SH,Q2 FY2020,507.9982,122.5318,7.8214,116.7092,1832.9457,344.7335
600585.SH,Q3 FY2020,499.7668,89.4981,5.8741,89.7736,1966.6495,390.5183
600585.SH,Q4 FY2020,522.5911,112.8581,6.6448,107.7457,2009.7276,327.5594
600633.SH,Q1 FY2016,6.7671,-1.8339,3.9657,1.7609,81.023,26.8483
600633.SH,Q2 FY2016,14.8197,-0.434,7.1212,3.31,72.7858,18.5111
600633.SH,Q3 FY2016,21.9244,2.2222,9.2002,4.518,74.345,18.8566
600633.SH,Q4 FY2016,35.4993,3.8218,11.433,10.2513,93.1954,16.4245
600633.SH,Q1 FY2017,6.5278,-1.027,17.7503,12.6699,87.6861,1.8021
600633.SH,Q2 FY2017,8.5717,-0.1986,18.7751,13.4236,86.4805,2.2172
600633.SH,Q3 FY2017,11.6739,1.0594,21.7366,15.7845,96.9986,10.5397
600633.SH,Q4 FY2017,16.2662,1.9671,23.1328,17.3064,98.8603,12.2115
600633.SH,Q1 FY2018,3.7385,0.1771,1.1214,1.0454,98.6529,10.9482
600633.SH,Q2 FY2018,7.6405,1.2501,3.8881,3.5205,99.7949,12.2426
600633.SH,Q3 FY2018,13.2469,2.1377,5.0646,4.791,99.2506,11.3339
600633.SH,Q4 FY2018,19.0992,4.4947,6.1212,5.7267,100.2111,13.4818
600633.SH,Q1 FY2019,6.6025,0.5045,3.1883,3.9515,102.5816,12.9403
600633.SH,Q2 FY2019,13.3292,2.2713,4.1521,4.6634,99.1056,10.9434
600633.SH,Q3 FY2019,20.146,3.8606,5.274,5.3519,99.5486,11.0432
600633.SH,Q4 FY2019,28.2731,7.6922,6.4283,6.9021,111.9322,21.3512
600633.SH,Q1 FY2020,10.3624,1.697,2.3572,2.4142,116.9953,24.1777
600633.SH,Q2 FY2020,18.6241,3.8204,4.4285,4.9378,115.0319,22.0087
600633.SH,Q3 FY2020,26.9824,4.1734,5.247,5.9551,112.8082,20.474
600633.SH,Q4 FY2020,35.3878,10.3465,6.2175,7.0921,111.8723,19.0252
600578.SH,Q1 FY2016,18.4473,6.9894,2.0703,3.865,391.4841,188.5398
600578.SH,Q2 FY2016,19.4641,5.8354,2.0864,4.4514,403.9234,195.7549
600578.SH,Q3 FY2016,23.992,9.7266,2.6507,5.4707,404.6687,204.0104
600578.SH,Q4 FY2016,49.2299,10.4171,3.1121,4.7173,538.7146,294.4459
600578.SH,Q1 FY2017,23.5762,1.252,-0.2126,-1.6393,574.4238,301.5003
600578.SH,Q2 FY2017,26.9056,4.9857,0.473,0.883,573.4607,302.1433
600578.SH,Q3 FY2017,33.1155,7.6314,0.7097,1.3643,595.3232,333.0363
600578.SH,Q4 FY2017,38.6096,3.4176,1.3933,1.9968,610.2418,345.3921
600578.SH,Q1 FY2018,28.5488,5.7715,0.6596,0.865,633.7348,367.5605
600578.SH,Q2 FY2018,26.5554,6.0788,0.7043,1.3739,634.8577,364.7947
600578.SH,Q3 FY2018,33.2896,7.8939,1.2747,2.8789,657.4436,387.1218
600578.SH,Q4 FY2018,38.5579,4.8085,1.294,2.9614,684.8985,410.8196
600578.SH,Q1 FY2019,37.376,9.3007,1.8834,4.9183,690.8685,411.8712
600578.SH,Q2 FY2019,42.9315,1.1474,1.0459,2.718,783.0965,499.6849
600578.SH,Q3 FY2019,53.0863,22.5602,1.822,5.3317,801.9288,515.2689
600578.SH,Q4 FY2019,50.9898,9.2251,1.0871,3.6654,765.5708,475.1292
600578.SH,Q1 FY2020,49.9992,12.0446,1.9745,5.7258,776.881,480.7137
600578.SH,Q2 FY2020,40.9762,4.5766,1.508,4.6047,795.2049,495.277
600578.SH,Q3 FY2020,52.1539,17.918,1.7724,5.5612,800.521,488.864
600578.SH,Q4 FY2020,57.8454,15.3146,0.4583,1.7162,807.4674,494.7497
600583.SH,Q1 FY2016,16.199,8.6878,2.1451,4.9643,297.4281,62.7331
600583.SH,Q2 FY2016,34.7574,4.8128,1.6112,3.7021,290.1025,62.5667
600583.SH,Q3 FY2016,29.496,8.6103,1.0832,2.4746,295.7822,65.8046
600583.SH,Q4 FY2016,39.4644,10.7691,0.8558,1.9881,298.112,66.4277
600583.SH,Q1 FY2017,13.9843,-4.549,-0.7382,-1.7161,288.7437,58.8993
600583.SH,Q2 FY2017,27.7991,-5.2564,1.6151,3.6907,289.6177,60.9371
600583.SH,Q3 FY2017,26.7073,9.2436,0.4464,1.021,295.9249,66.186
600583.SH,Q4 FY2017,34.0347,5.8756,0.82,1.9006,283.9596,52.6759
600583.SH,Q1 FY2018,12.5619,-8.5817,-1.5716,-3.6167,267.7862,40.3997
600583.SH,Q2 FY2018,23.1953,-7.7257,0.7838,1.7733,266.3231,39.7559
600583.SH,Q3 FY2018,30.7642,0.1142,0.1888,0.4213,272.782,45.9834
600583.SH,Q4 FY2018,43.9998,19.9579,0.9631,2.2206,301.492,72.4476
600583.SH,Q1 FY2019,17.9365,-0.4772,-1.146,-2.6224,291.3936,64.7466
600583.SH,Q2 FY2019,27.6576,0.8743,-2.0296,-4.5378,292.3335,72.2861
600583.SH,Q3 FY2019,35.0525,-0.5542,0.3586,0.7884,301.7099,81.2321
600583.SH,Q4 FY2019,66.4573,-0.5909,2.9669,6.6582,318.5654,91.8371
600583.SH,Q1 FY2020,23.0174,-5.3131,-1.3541,-3.0384,307.8601,84.3228
600583.SH,Q2 FY2020,41.8524,9.4739,0.2748,0.6081,325.4397,103.6155
600583.SH,Q3 FY2020,53.8271,7.5032,1.4455,3.2441,330.38,104.84
600583.SH,Q4 FY2020,59.9289,8.5439,1.2555,2.8415,332.819,106.1668
600588.SH,Q1 FY2016,5.9034,-5.2836,-3.989,-2.2995,101.8565,43.0829
600588.SH,Q2 FY2016,11.4942,0.585,0.6957,0.3539,106.6303,49.3127
600588.SH,Q3 FY2016,8.9335,-1.7481,-3.3533,-1.9724,106.4176,49.0231
600588.SH,Q4 FY2016,24.8023,15.3175,10.1382,6.3597,121.5513,57.6672
600588.SH,Q1 FY2017,7.4666,-6.4208,-2.9763,-1.6975,130.5768,67.9006
600588.SH,Q2 FY2017,14.4565,0.6618,1.9315,1.1887,129.9899,71.0221
600588.SH,Q3 FY2017,10.8348,0.4459,-3.818,-1.437,130.5918,71.4429
600588.SH,Q4 FY2017,30.6786,19.6164,11.8322,7.546,140.3398,72.9295
600588.SH,Q1 FY2018,10.7426,-5.0096,-1.8504,-0.8395,132.9873,65.6059
600588.SH,Q2 FY2018,19.3144,4.6467,3.9841,3.0864,138.0877,70.9773
600588.SH,Q3 FY2018,15.424,-0.8463,0.4546,0.5481,135.7161,65.0535
600588.SH,Q4 FY2018,31.5539,21.6356,7.2625,5.3069,152.209,75.6893
600588.SH,Q1 FY2019,12.5229,-6.181,1.2773,1.0157,146.2919,72.2032
600588.SH,Q2 FY2019,20.6072,2.9625,6.3695,4.5826,150.5885,77.5387
600588.SH,Q3 FY2019,16.9608,1.977,-0.5668,-0.227,152.2397,79.2568
600588.SH,Q4 FY2019,35.0057,16.572,10.9806,7.8418,175.3838,92.4419
600588.SH,Q1 FY2020,10.8869,-9.9031,-3.3646,-2.5646,167.3008,86.5899
600588.SH,Q2 FY2020,18.6164,3.9279,3.9957,2.7843,170.3023,98.5912
600588.SH,Q3 FY2020,16.6889,1.6574,-0.6526,-0.4906,157.2982,83.8508
600588.SH,Q4 FY2020,39.0537,20.448,14.3983,10.7847,169.5026,84.0299
600600.SH,Q1 FY2016,68.6163,17.7032,3.1919,5.3182,292.8456,125.8574
600600.SH,Q2 FY2016,78.8449,20.1402,3.149,5.427,307.983,141.3341
600600.SH,Q3 FY2016,82.9027,7.978,4.5179,8.4887,315.7271,138.4402
600600.SH,Q4 FY2016,30.6996,-16.1124,-4.7628,-8.1769,300.7716,131.9802
600600.SH,Q1 FY2017,70.3994,15.4986,3.4889,6.0579,308.6848,133.825
600600.SH,Q2 FY2017,80.2278,19.688,3.3589,6.1913,326.6115,150.7036
600600.SH,Q3 FY2017,83.2227,8.0999,4.154,7.7159,325.5315,141.916
600600.SH,Q4 FY2017,28.9206,-21.0512,-3.479,-6.1425,309.7471,132.0021
600600.SH,Q1 FY2018,72.5171,23.2192,3.8162,7.0386,326.986,142.1359
600600.SH,Q2 FY2018,79.0198,16.7597,3.558,6.9235,343.1198,157.5426
600600.SH,Q3 FY2018,84.8714,14.4845,4.3641,8.5467,345.7578,151.7163
600600.SH,Q4 FY2018,29.3443,-14.5433,-3.6984,-6.8987,340.7527,153.8531
600600.SH,Q1 FY2019,79.5122,17.5642,4.3945,8.4367,352.1761,156.8066
600600.SH,Q2 FY2019,85.9945,20.6165,4.3621,8.8187,374.5641,177.2802
600600.SH,Q3 FY2019,83.4617,6.2228,4.9168,10.0156,365.7847,158.5556
600600.SH,Q4 FY2019,30.8693,-4.2379,-3.755,-7.9799,373.1238,173.9901
600600.SH,Q1 FY2020,62.9295,6.1933,2.7759,5.541,369.2769,167.0521
600600.SH,Q2 FY2020,93.8605,43.4517,6.649,13.8535,405.0479,196.8089
600600.SH,Q3 FY2020,87.4309,9.495,5.4241,11.7168,409.2152,188.575
600600.SH,Q4 FY2020,33.3763,-9.6057,-3.7052,-7.8416,415.1419,201.4613
600649.SH,Q1 FY2016,18.2598,-6.078,3.4969,7.1782,442.6989,234.3794
600649.SH,Q2 FY2016,30.0608,7.4087,3.748,7.8512,426.0301,210.6297
600649.SH,Q3 FY2016,25.6532,3.6571,1.9643,4.3813,417.3291,198.526
600649.SH,Q4 FY2016,20.8621,11.9444,0.8623,2.3988,446.0063,210.7488
600649.SH,Q1 FY2017,6.6894,0.3619,2.9842,6.1497,333.3626,151.9078
600649.SH,Q2 FY2017,7.4545,-16.0571,1.6264,2.9583,313.7787,131.1265
600649.SH,Q3 FY2017,3.1607,-3.3612,0.632,1.1595,310.3407,125.6427
600649.SH,Q4 FY2017,14.847,13.7328,3.9414,7.3983,377.6962,174.1689
600649.SH,Q1 FY2018,23.125,0.0853,2.0781,5.0264,369.3993,163.6901
600649.SH,Q2 FY2018,18.3233,1.2598,1.6372,3.1033,349.3856,151.6786
600649.SH,Q3 FY2018,11.7824,-7.5406,0.8963,1.696,350.3119,149.6864
600649.SH,Q4 FY2018,15.7953,6.7621,0.8058,1.8749,367.2219,167.2019
600649.SH,Q1 FY2019,1.7268,-28.3319,1.6272,3.0975,377.6572,174.2958
600649.SH,Q2 FY2019,16.5032,-11.7572,0.3407,0.9432,384.1584,182.0029
600649.SH,Q3 FY2019,2.7598,-7.2449,0.6174,1.206,392.462,188.5536
600649.SH,Q4 FY2019,15.4462,-11.1945,0.5917,1.1317,398.2742,193.3335
600649.SH,Q1 FY2020,0.546,-31.872,0.2272,0.4321,400.9229,195.5506
600649.SH,Q2 FY2020,0.8929,-3.782,0.5036,0.9667,441.0149,236.4805
600649.SH,Q3 FY2020,0.3821,20.2128,0.7794,1.3581,474.2589,266.858
600649.SH,Q4 FY2020,63.8282,26.1564,2.4329,4.9369,615.2414,401.7475
600660.SH,Q1 FY2016,35.6704,5.9502,3.4898,5.8238,263.9782,93.8508
600660.SH,Q2 FY2016,40.1739,8.9006,5.2816,8.7514,280.3958,119.5356
600660.SH,Q3 FY2016,40.0613,12.4279,4.3622,7.1711,283.8065,115.074
600660.SH,Q4 FY2016,50.3078,9.091,5.5518,9.6809,298.6585,118.273
600660.SH,Q1 FY2017,41.976,10.5234,3.7679,6.9203,304.035,116.5536
600660.SH,Q2 FY2017,45.1636,6.6731,3.8324,6.9264,306.7901,132.3797
600660.SH,Q3 FY2017,46.8557,14.0502,4.2642,7.589,306.7359,125.8435
600660.SH,Q4 FY2017,53.1608,16.7185,5.421,10.0467,317.0401,126.9875
600660.SH,Q1 FY2018,47.4784,11.2402,2.9335,5.6269,334.0436,140.4206
600660.SH,Q2 FY2018,53.3733,14.7099,6.8096,13.0641,354.0699,163.8079
600660.SH,Q3 FY2018,50.3726,19.2343,7.0397,13.8869,363.9481,157.8409
600660.SH,Q4 FY2018,51.0255,12.8942,4.2099,8.4939,344.9044,143.0057
600660.SH,Q1 FY2019,49.335,7.4255,2.9627,6.0585,394.613,187.4098
600660.SH,Q2 FY2019,53.5386,13.2876,4.4295,9.0002,394.6567,195.731
600660.SH,Q3 FY2019,53.4631,14.6568,4.1239,8.4027,401.0914,192.1921
600660.SH,Q4 FY2019,54.702,15.8992,2.6118,5.5204,388.2628,174.572
600660.SH,Q1 FY2020,41.705,8.7022,2.1274,4.5929,417.4201,198.7397
600660.SH,Q2 FY2020,39.5077,5.5172,2.3788,5.0348,432.8874,227.8518
600660.SH,Q3 FY2020,56.5509,15.5077,3.6572,7.5853,396.1942,186.2474
600660.SH,Q4 FY2020,61.3024,23.0505,4.1222,8.7715,384.2363,168.3272
600637.SH,Q1 FY2016,35.4725,-5.7078,1.3724,3.6415,354.1034,82.225
600637.SH,Q2 FY2016,79.0285,1.5938,5.0884,13.5703,355.9254,82.8671
600637.SH,Q3 FY2016,129.3265,11.4284,7.5811,20.4395,360.0101,79.171
600637.SH,Q4 FY2016,194.4549,22.9157,11.3961,31.963,367.9655,80.8465
600637.SH,Q1 FY2017,37.0644,-3.8441,1.6103,4.9292,370.023,78.7352
600637.SH,Q2 FY2017,87.9743,-8.2428,4.5907,13.6114,361.5263,71.0576
600637.SH,Q3 FY2017,121.9798,-3.7558,3.8143,11.8921,354.5592,66.3763
600637.SH,Q4 FY2017,162.6116,30.0916,8.278,23.9732,373.3222,77.3165
600637.SH,Q1 FY2018,27.9891,7.0721,1.5748,4.8279,373.0572,71.6147
600637.SH,Q2 FY2018,60.2751,14.4677,4.4857,13.4352,380.1169,80.3675
600637.SH,Q3 FY2018,92.8081,19.4906,5.4452,16.4885,377.8784,75.5919
600637.SH,Q4 FY2018,136.3368,25.653,7.2226,22.0517,379.5948,74.0492
600637.SH,Q1 FY2019,25.7066,-2.3113,1.9732,5.9225,378.5097,67.8428
600637.SH,Q2 FY2019,57.0556,3.4527,3.7886,11.6461,373.769,67.3535
600637.SH,Q3 FY2019,85.3704,10.8812,4.6143,14.3206,363.775,54.5794
600637.SH,Q4 FY2019,123.446,27.8882,7.1129,22.2927,446.9223,101.7935
600637.SH,Q1 FY2020,24.2002,-1.5687,0.9797,2.4401,444.6319,100.3736
600637.SH,Q2 FY2020,51.9812,9.4001,3.4473,9.3744,453.7054,109.3994
600637.SH,Q3 FY2020,71.5281,24.0845,4.4723,12.3231,455.1458,108.2612
600637.SH,Q4 FY2020,100.3335,36.0924,5.5166,15.6112,440.5887,91.4911
600663.SH,Q1 FY2016,11.0667,1.7636,2.6407,3.8545,534.0834,368.7163
600663.SH,Q2 FY2016,37.8848,9.5793,6.829,11.7167,537.7394,374.9693
600663.SH,Q3 FY2016,66.8991,44.2549,9.9784,17.212,572.98,395.0966
600663.SH,Q4 FY2016,128.0715,-12.546,19.8743,32.6914,798.2575,595.3915
600663.SH,Q1 FY2017,25.4623,6.955,3.2461,5.6085,814.6821,606.7331
600663.SH,Q2 FY2017,56.2339,-12.6448,8.496,14.7379,799.4372,595.2317
600663.SH,Q3 FY2017,73.18,-15.1961,10.6191,19.0475,822.5101,613.0414
600663.SH,Q4 FY2017,93.2459,-53.5816,22.3751,36.7546,811.8012,609.7582
600663.SH,Q1 FY2018,12.9641,-19.9825,4.6857,11.5325,793.6259,580.6768
600663.SH,Q2 FY2018,66.1095,10.0044,12.7934,24.1069,782.9309,574.9254
600663.SH,Q3 FY2018,85.7412,32.2173,14.8703,27.9377,788.8531,575.6577
600663.SH,Q4 FY2018,126.3877,43.1738,22.0309,41.0508,781.1265,553.2235
600663.SH,Q1 FY2019,38.5358,-5.6163,5.2699,10.0689,829.9674,592.1962
600663.SH,Q2 FY2019,81.8853,-16.4973,12.5654,26.3083,841.1296,603.9248
600663.SH,Q3 FY2019,104.8079,-106.0079,15.1052,33.1135,876.5708,602.5477
600663.SH,Q4 FY2019,147.7294,5.1737,21.4961,49.6808,914.4018,623.8343
600663.SH,Q1 FY2020,41.5352,-22.3203,4.1138,13.2777,945.845,642.0103
600663.SH,Q2 FY2020,66.2696,-18.7554,9.3081,24.2455,937.5704,642.1736
600663.SH,Q3 FY2020,87.0095,-29.1652,12.5004,31.8476,964.829,661.9279
600663.SH,Q4 FY2020,144.7473,-7.0244,20.9043,50.1343,1013.5435,675.7677
600674.SH,Q1 FY2016,2.1857,1.633,4.9317,9.2397,251.6017,56.6411
600674.SH,Q2 FY2016,2.8821,-0.0748,2.5393,4.9193,245.1789,57.4361
600674.SH,Q3 FY2016,1.9341,1.1213,7.3465,14.0333,259.3946,57.6173
600674.SH,Q4 FY2016,3.011,1.0214,3.546,7.31,268.2113,59.139
600674.SH,Q1 FY2017,2.1338,1.5654,3.8561,8.1878,276.5619,59.3014
600674.SH,Q2 FY2017,1.3859,1.1507,2.0227,4.2739,289.664,81.3965
600674.SH,Q3 FY2017,2.0067,2.2387,7.66,16.3675,292.848,68.2134
600674.SH,Q4 FY2017,2.469,-0.0216,1.828,4.1664,290.2557,61.2052
600674.SH,Q1 FY2018,2.1793,1.8435,3.629,8.4963,313.5656,76.0191
600674.SH,Q2 FY2018,1.2012,0.1105,1.4532,3.3174,312.2672,83.6905
600674.SH,Q3 FY2018,2.6244,1.542,6.9203,16.2164,312.8528,67.889
600674.SH,Q4 FY2018,2.6307,0.6764,3.268,8.0251,320.4392,67.6628
600674.SH,Q1 FY2019,2.2138,1.1853,2.9363,7.6032,333.43,72.9615
600674.SH,Q2 FY2019,0.9757,0.1752,1.6458,4.1228,334.0861,82.0969
600674.SH,Q3 FY2019,2.5893,1.5647,5.8138,14.9154,340.4374,73.7839
600674.SH,Q4 FY2019,2.6046,1.3761,1.1885,3.2357,374.553,97.9867
600674.SH,Q1 FY2020,1.6728,1.0704,1.918,5.3633,375.1893,93.2602
600674.SH,Q2 FY2020,1.3928,0.2442,2.6312,7.2404,393.5419,119.3395
600674.SH,Q3 FY2020,3.439,0.5238,5.3105,14.8396,413.81,121.1155
600674.SH,Q4 FY2020,3.8065,2.1232,1.5848,4.6566,413.2913,115.7144
600648.SH,Q1 FY2016,14.2163,-0.3086,0.3364,0.399,278.9189,184.6316
600648.SH,Q2 FY2016,39.6032,-3.9898,4.0691,3.8148,284.9942,191.1877
600648.SH,Q3 FY2016,66.0164,-2.5889,6.7973,6.4616,278.1033,180.9746
600648.SH,Q4 FY2016,86.5711,-5.3579,7.8396,7.5683,296.117,198.1311
600648.SH,Q1 FY2017,14.4439,-2.7273,0.9774,1.0352,292.8004,193.6635
600648.SH,Q2 FY2017,32.4051,3.1589,2.9201,2.958,299.9851,201.4719
600648.SH,Q3 FY2017,56.2928,11.3831,3.5527,3.7874,314.9718,209.0387
600648.SH,Q4 FY2017,89.5357,28.4759,7.6445,7.8146,305.5263,202.3449
600648.SH,Q1 FY2018,22.406,-6.5917,3.6356,3.7924,313.4877,206.5081
600648.SH,Q2 FY2018,39.6775,-7.2302,5.2179,5.4613,328.423,223.384
600648.SH,Q3 FY2018,57.3941,0.5787,6.4811,7.0789,320.7899,210.1247
600648.SH,Q4 FY2018,77.1083,7.1626,8.2538,8.8657,310.8179,203.8845
600648.SH,Q1 FY2019,32.5769,3.6996,5.5893,6.013,292.5195,179.2901
600648.SH,Q2 FY2019,49.4426,4.1824,6.6311,7.1939,305.1086,194.1239
600648.SH,Q3 FY2019,68.0394,7.5413,7.0997,7.8792,300.0884,188.3676
600648.SH,Q4 FY2019,89.4085,-22.5419,8.4413,9.2103,348.0791,239.4058
600648.SH,Q1 FY2020,17.2693,3.2045,0.961,1.1324,336.6303,226.8554
600648.SH,Q2 FY2020,42.8487,2.4493,3.5724,4.0663,330.7317,221.0106
600648.SH,Q3 FY2020,62.0221,17.5503,4.2021,4.859,351.6266,241.0897
600648.SH,Q4 FY2020,101.5071,41.843,6.7109,7.6944,392.9617,280.6035
600642.SH,Q1 FY2016,74.6247,9.2502,2.4204,7.5397,512.0917,197.574
600642.SH,Q2 FY2016,62.1197,9.1738,2.3877,7.2318,514.4309,205.0726
600642.SH,Q3 FY2016,64.7175,12.4534,2.7274,8.1595,518.2987,199.5299
600642.SH,Q4 FY2016,76.1266,4.6909,2.5496,8.1832,536.751,208.17
600642.SH,Q1 FY2017,86.3358,9.3508,1.9837,6.4712,533.2973,197.505
600642.SH,Q2 FY2017,68.2709,5.4009,1.8164,5.2365,539.5951,211.4908
600642.SH,Q3 FY2017,82.1058,4.7094,1.9803,6.1454,545.6855,213.5857
600642.SH,Q4 FY2017,87.3277,4.887,1.0553,3.9996,540.4718,206.1143
600642.SH,Q1 FY2018,98.5115,6.5672,1.3165,4.6014,560.0448,222.1449
600642.SH,Q2 FY2018,81.4144,3.5622,2.2676,6.6289,570.8515,238.5298
600642.SH,Q3 FY2018,90.3251,17.8452,1.3319,4.5754,569.9455,233.5451
600642.SH,Q4 FY2018,91.9616,-0.2948,2.2312,7.8688,596.6231,253.8231
600642.SH,Q1 FY2019,118.0104,17.953,2.0876,6.7379,605.9092,253.2468
600642.SH,Q2 FY2019,77.8049,12.221,2.6893,8.3285,623.9846,253.2651
600642.SH,Q3 FY2019,88.4186,15.1012,1.3161,5.118,637.9537,263.7931
600642.SH,Q4 FY2019,104.1791,5.2302,2.0848,8.0753,679.4407,300.7952
600642.SH,Q1 FY2020,53.2489,13.8284,1.5194,5.7519,670.2879,290.4311
600642.SH,Q2 FY2020,38.5142,15.8185,2.3551,8.2437,696.6407,321.5583
600642.SH,Q3 FY2020,46.5655,10.7464,2.6453,9.5484,739.5732,354.7532
600642.SH,Q4 FY2020,58.7599,8.0602,1.4399,6.8557,762.9844,373.6333
600690.SH,Q1 FY2016,222.3661,10.4624,6.8676,19.4853,770.4825,431.5669
600690.SH,Q2 FY2016,487.8661,47.5456,13.7529,39.7184,1207.1525,849.881
600690.SH,Q3 FY2016,842.7059,49.3438,16.0108,49.1432,1206.2234,849.119
600690.SH,Q4 FY2016,1190.6583,80.547,20.5332,66.9133,1312.5529,936.7492
600690.SH,Q1 FY2017,377.4114,58.0932,6.3589,21.5002,1349.783,940.2834
600690.SH,Q2 FY2017,775.7575,83.932,15.8939,52.8503,1397.7386,972.3756
600690.SH,Q3 FY2017,1191.8961,141.6005,20.0897,71.1147,1444.4866,1004.4533
600690.SH,Q4 FY2017,1592.5447,160.8659,23.6455,90.5165,1514.6311,1047.131
600690.SH,Q1 FY2018,426.5516,19.9093,5.9917,24.6871,1545.2951,1056.7628
600690.SH,Q2 FY2018,885.9163,53.6839,14.4001,59.3842,1574.6535,1068.5818
600690.SH,Q3 FY2018,1381.3877,110.4918,18.0488,78.308,1676.2639,1161.6159
600690.SH,Q4 FY2018,1833.1656,189.3425,20.7776,97.706,1666.9954,1115.6927
600690.SH,Q1 FY2019,480.4327,13.2352,5.3089,26.6617,1774.448,1202.8434
600690.SH,Q2 FY2019,989.7979,36.3383,12.6274,62.3099,1811.4138,1230.7837
600690.SH,Q3 FY2019,1488.9611,90.0691,18.4446,112.6768,1842.7394,1233.4046
600690.SH,Q4 FY2019,2007.6198,150.8263,18.8021,123.3439,1874.5424,1224.6438
600690.SH,Q1 FY2020,431.4145,-57.8763,2.2174,13.4357,1884.8549,1222.0544
600690.SH,Q2 FY2020,957.281,-5.4292,5.7802,36.1202,1980.4278,1315.3504
600690.SH,Q3 FY2020,1544.1181,57.112,12.8154,80.1899,2002.0656,1318.3007
600690.SH,Q4 FY2020,2097.2582,175.9911,15.4773,113.2262,2034.595,1353.4849
600703.SH,Q1 FY2016,11.7818,4.5648,2.8333,4.5721,225.9961,62.4694
600703.SH,Q2 FY2016,16.0018,3.5192,3.0665,5.0914,231.3485,62.8011
600703.SH,Q3 FY2016,17.074,2.014,3.1497,5.294,230,62.3864
600703.SH,Q4 FY2016,17.8684,10.4631,3.9239,6.7092,235.7325,61.3744
600703.SH,Q1 FY2017,19.8993,6.6629,3.8788,6.9095,243.1828,61.2717
600703.SH,Q2 FY2017,20.7668,6.5075,4.532,8.2385,241.3292,59.6297
600703.SH,Q3 FY2017,22.159,6.1889,4.6439,8.6266,245.9086,55.9969
600703.SH,Q4 FY2017,21.1121,6.2542,4.0595,7.8657,252.3666,54.6432
600703.SH,Q1 FY2018,19.4491,9.4456,4.7823,9.6823,268.244,60.959
600703.SH,Q2 FY2018,22.2828,9.1335,4.2805,8.8469,268.8834,62.7791
600703.SH,Q3 FY2018,22.2012,10.9718,3.5296,7.4057,296.1357,82.5084
600703.SH,Q4 FY2018,19.7105,3.8437,1.1102,2.3655,307.8933,95.4045
600703.SH,Q1 FY2019,17.2901,8.0526,2.8815,6.2115,314.142,95.5047
600703.SH,Q2 FY2019,16.5864,8.7039,1.213,2.6193,303.3659,90.1335
600703.SH,Q3 FY2019,19.4455,7.9094,1.255,2.6936,290.5315,74.5024
600703.SH,Q4 FY2019,21.2782,3.2273,0.6738,1.4603,296.806,79.3534
600703.SH,Q1 FY2020,16.8159,1.2884,1.7847,3.916,302.8881,81.4971
600703.SH,Q2 FY2020,18.8599,3.3314,0.9523,2.4324,379.0703,89.6399
600703.SH,Q3 FY2020,23.3274,6.0713,1.0438,3.0361,385.9874,93.6683
